record_index	seqid	official_start_1based	official_end_1based	length	raw_chars
1001	NW_004191736.1	4917	5016	100	N
1002	NW_004191735.1	5356	5455	100	N
1002	NW_004191735.1	12468	12567	100	N
1002	NW_004191735.1	13780	13879	100	N
1002	NW_004191735.1	17132	17231	100	N
1002	NW_004191735.1	32600	32699	100	N
1002	NW_004191735.1	37706	37805	100	N
1005	NW_004191732.1	2851	2950	100	N
1005	NW_004191732.1	4171	4270	100	N
1005	NW_004191732.1	5557	5656	100	N
1005	NW_004191732.1	12071	12170	100	N
1005	NW_004191732.1	25640	25739	100	N
1005	NW_004191732.1	41069	41168	100	N
1005	NW_004191732.1	42243	42342	100	N
1005	NW_004191732.1	45057	45156	100	N
1005	NW_004191732.1	53340	53439	100	N
1005	NW_004191732.1	56793	56892	100	N
1005	NW_004191732.1	58601	58700	100	N
1005	NW_004191732.1	63750	63849	100	N
1005	NW_004191732.1	66937	67036	100	N
1005	NW_004191732.1	70020	70119	100	N
1005	NW_004191732.1	88583	88682	100	N
1005	NW_004191732.1	91898	91997	100	N
1005	NW_004191732.1	96763	96862	100	N
1005	NW_004191732.1	116787	116886	100	N
1005	NW_004191732.1	121403	121502	100	N
1005	NW_004191732.1	131505	131604	100	N
1005	NW_004191732.1	136785	136884	100	N
1005	NW_004191732.1	138002	138101	100	N
1005	NW_004191732.1	146750	146849	100	N
1005	NW_004191732.1	153139	153238	100	N
1005	NW_004191732.1	156735	156834	100	N
1005	NW_004191732.1	168382	168481	100	N
1005	NW_004191732.1	174758	174857	100	N
1007	NW_004191730.1	1414	1513	100	N
1007	NW_004191730.1	3283	3382	100	N
1007	NW_004191730.1	5828	5927	100	N
1007	NW_004191730.1	11210	11309	100	N
1009	NW_004191728.1	2299	2398	100	N
1009	NW_004191728.1	5576	5675	100	N
1013	NW_004191724.1	1025	1124	100	N
1014	NW_004191723.1	1103	1202	100	N
1014	NW_004191723.1	4063	4162	100	N
1014	NW_004191723.1	5323	5422	100	N
1014	NW_004191723.1	7846	7945	100	N
1014	NW_004191723.1	12108	12207	100	N
1014	NW_004191723.1	14248	14347	100	N
1014	NW_004191723.1	18512	18611	100	N
1014	NW_004191723.1	20148	20247	100	N
1014	NW_004191723.1	23840	23939	100	N
1014	NW_004191723.1	26981	27080	100	N
1014	NW_004191723.1	28472	28571	100	N
1014	NW_004191723.1	32624	32723	100	N
1014	NW_004191723.1	34731	34830	100	N
1014	NW_004191723.1	40560	40659	100	N
1014	NW_004191723.1	42955	43054	100	N
1014	NW_004191723.1	50738	50837	100	N
1014	NW_004191723.1	52469	52568	100	N
1014	NW_004191723.1	55788	55887	100	N
1014	NW_004191723.1	57122	57221	100	N
1014	NW_004191723.1	62099	62198	100	N
1014	NW_004191723.1	64100	64199	100	N
1014	NW_004191723.1	73942	74041	100	N
1015	NW_004191722.1	1683	1782	100	N
1015	NW_004191722.1	5591	5690	100	N
1015	NW_004191722.1	7613	7712	100	N
1015	NW_004191722.1	29464	29563	100	N
1015	NW_004191722.1	54064	54163	100	N
1015	NW_004191722.1	109791	109890	100	N
1015	NW_004191722.1	129217	129316	100	N
1015	NW_004191722.1	153751	153850	100	N
1015	NW_004191722.1	180369	180468	100	N
1015	NW_004191722.1	215784	215883	100	N
1015	NW_004191722.1	277449	277548	100	N
1015	NW_004191722.1	280548	280647	100	N
1015	NW_004191722.1	288054	288153	100	N
1016	NW_004191721.1	1954	2053	100	N
1016	NW_004191721.1	3924	4023	100	N
1017	NW_004191720.1	7362	7461	100	N
1017	NW_004191720.1	12443	12542	100	N
1017	NW_004191720.1	25895	25994	100	N
1017	NW_004191720.1	63395	63494	100	N
1017	NW_004191720.1	68294	68393	100	N
1017	NW_004191720.1	71586	71685	100	N
1017	NW_004191720.1	73400	73499	100	N
1017	NW_004191720.1	79729	79828	100	N
1017	NW_004191720.1	101271	101370	100	N
1017	NW_004191720.1	106928	107027	100	N
1017	NW_004191720.1	131360	131459	100	N
1017	NW_004191720.1	136361	136460	100	N
1017	NW_004191720.1	141481	141580	100	N
1017	NW_004191720.1	144364	144463	100	N
1017	NW_004191720.1	145960	146059	100	N
1017	NW_004191720.1	147209	147308	100	N
1020	NW_004191717.1	5491	5590	100	N
1020	NW_004191717.1	8538	8637	100	N
1020	NW_004191717.1	32034	32133	100	N
1020	NW_004191717.1	35068	35167	100	N
1020	NW_004191717.1	43454	43553	100	N
1020	NW_004191717.1	47241	47340	100	N
1020	NW_004191717.1	58880	58979	100	N
1020	NW_004191717.1	60823	60922	100	N
1023	NW_004191714.1	1695	1794	100	N
1024	NW_004191713.1	2642	2741	100	N
1024	NW_004191713.1	4656	4755	100	N
1024	NW_004191713.1	10592	10691	100	N
1024	NW_004191713.1	14443	14542	100	N
1024	NW_004191713.1	15686	15785	100	N
1025	NW_004191712.1	1095	1194	100	N
1025	NW_004191712.1	3324	3423	100	N
1025	NW_004191712.1	4724	4823	100	N
1025	NW_004191712.1	7298	7397	100	N
1025	NW_004191712.1	8683	8782	100	N
1025	NW_004191712.1	10815	10914	100	N
1025	NW_004191712.1	13073	13172	100	N
1025	NW_004191712.1	15956	16055	100	N
1025	NW_004191712.1	17953	18052	100	N
1034	NW_004191703.1	1797	1896	100	N
1034	NW_004191703.1	6158	6257	100	N
1035	NW_004191702.1	3112	3211	100	N
1035	NW_004191702.1	21959	22058	100	N
1035	NW_004191702.1	24705	24804	100	N
1035	NW_004191702.1	27186	27285	100	N
1035	NW_004191702.1	33407	33506	100	N
1035	NW_004191702.1	37755	37854	100	N
1035	NW_004191702.1	46524	46623	100	N
1035	NW_004191702.1	53611	53710	100	N
1035	NW_004191702.1	57318	57417	100	N
1035	NW_004191702.1	58614	58713	100	N
1035	NW_004191702.1	71114	71213	100	N
1035	NW_004191702.1	77183	77282	100	N
1035	NW_004191702.1	84866	84965	100	N
1035	NW_004191702.1	95436	95535	100	N
1038	NW_004191699.1	1675	1774	100	N
1038	NW_004191699.1	4105	4204	100	N
1038	NW_004191699.1	13170	13269	100	N
1042	NW_004191695.1	3955	4054	100	N
1042	NW_004191695.1	5893	5992	100	N
1042	NW_004191695.1	7651	7750	100	N
1042	NW_004191695.1	13532	13631	100	N
1042	NW_004191695.1	14566	14665	100	N
1042	NW_004191695.1	16450	16549	100	N
1042	NW_004191695.1	66351	66450	100	N
1042	NW_004191695.1	68125	68224	100	N
1042	NW_004191695.1	111570	111669	100	N
1044	NW_004191693.1	1640	1739	100	N
1044	NW_004191693.1	13553	13652	100	N
1044	NW_004191693.1	23502	23601	100	N
1044	NW_004191693.1	26060	26159	100	N
1044	NW_004191693.1	30581	30680	100	N
1044	NW_004191693.1	32804	32903	100	N
1044	NW_004191693.1	35240	35339	100	N
1044	NW_004191693.1	37230	37329	100	N
1044	NW_004191693.1	39865	39964	100	N
1044	NW_004191693.1	44003	44102	100	N
1044	NW_004191693.1	45590	45689	100	N
1044	NW_004191693.1	53839	53938	100	N
1044	NW_004191693.1	57293	57392	100	N
1044	NW_004191693.1	61988	62087	100	N
1044	NW_004191693.1	79440	79539	100	N
1044	NW_004191693.1	86169	86268	100	N
1044	NW_004191693.1	88479	88578	100	N
1044	NW_004191693.1	96402	96501	100	N
1044	NW_004191693.1	102445	102544	100	N
1044	NW_004191693.1	110361	110460	100	N
1044	NW_004191693.1	111855	111954	100	N
1044	NW_004191693.1	113142	113241	100	N
1044	NW_004191693.1	115271	115370	100	N
1045	NW_004191692.1	10312	10411	100	N
1045	NW_004191692.1	14523	14622	100	N
1045	NW_004191692.1	16081	16180	100	N
1049	NW_004191688.1	2189	2288	100	N
1049	NW_004191688.1	7005	7104	100	N
1049	NW_004191688.1	8280	8379	100	N
1049	NW_004191688.1	19985	20084	100	N
1049	NW_004191688.1	31251	31350	100	N
1049	NW_004191688.1	37058	37157	100	N
1049	NW_004191688.1	46987	47086	100	N
1049	NW_004191688.1	67248	67347	100	N
1049	NW_004191688.1	70838	70937	100	N
1049	NW_004191688.1	73053	73152	100	N
1049	NW_004191688.1	81915	82014	100	N
1049	NW_004191688.1	86279	86378	100	N
1049	NW_004191688.1	89119	89218	100	N
1049	NW_004191688.1	92402	92501	100	N
1049	NW_004191688.1	99591	99690	100	N
1050	NW_004191687.1	2163	2262	100	N
1050	NW_004191687.1	4435	4534	100	N
1050	NW_004191687.1	11513	11612	100	N
1053	NW_004191684.1	7750	7849	100	N
1053	NW_004191684.1	13016	13115	100	N
1053	NW_004191684.1	15885	15984	100	N
1053	NW_004191684.1	22705	22804	100	N
1054	NW_004191683.1	1793	1892	100	N
1055	NW_004191682.1	2622	2721	100	N
1055	NW_004191682.1	6352	6451	100	N
1055	NW_004191682.1	13770	13869	100	N
1060	NW_004191677.1	1342	1441	100	N
1060	NW_004191677.1	10027	10126	100	N
1060	NW_004191677.1	11042	11141	100	N
1060	NW_004191677.1	13323	13422	100	N
1060	NW_004191677.1	14396	14495	100	N
1061	NW_004191676.1	59859	59958	100	N
1061	NW_004191676.1	75361	75460	100	N
1061	NW_004191676.1	82422	82521	100	N
1061	NW_004191676.1	92918	93017	100	N
1061	NW_004191676.1	95449	95548	100	N
1061	NW_004191676.1	96586	96685	100	N
1061	NW_004191676.1	126355	126454	100	N
1061	NW_004191676.1	139707	139806	100	N
1061	NW_004191676.1	140759	140858	100	N
1061	NW_004191676.1	147515	147614	100	N
1063	NW_004191674.1	2162	2261	100	N
1063	NW_004191674.1	3347	3446	100	N
1063	NW_004191674.1	4785	4884	100	N
1063	NW_004191674.1	11089	11188	100	N
1068	NW_004191669.1	1106	1205	100	N
1068	NW_004191669.1	6003	6102	100	N
1068	NW_004191669.1	8093	8192	100	N
1068	NW_004191669.1	16328	16427	100	N
1068	NW_004191669.1	18031	18130	100	N
1068	NW_004191669.1	19876	19975	100	N
1068	NW_004191669.1	49251	49350	100	N
1068	NW_004191669.1	51781	51880	100	N
1068	NW_004191669.1	52902	53001	100	N
1068	NW_004191669.1	55890	55989	100	N
1069	NW_004191668.1	9377	9476	100	N
1069	NW_004191668.1	15272	15371	100	N
1072	NW_004191665.1	1291	1390	100	N
1072	NW_004191665.1	3072	3171	100	N
1072	NW_004191665.1	11602	11701	100	N
1072	NW_004191665.1	14779	14878	100	N
1072	NW_004191665.1	17505	17604	100	N
1072	NW_004191665.1	20983	21082	100	N
1072	NW_004191665.1	40574	40673	100	N
1072	NW_004191665.1	48133	48232	100	N
1072	NW_004191665.1	61518	61617	100	N
1073	NW_004191664.1	6105	6204	100	N
1073	NW_004191664.1	10477	10576	100	N
1073	NW_004191664.1	21874	21973	100	N
1073	NW_004191664.1	34021	34120	100	N
1073	NW_004191664.1	36482	36581	100	N
1073	NW_004191664.1	42512	42611	100	N
1073	NW_004191664.1	50659	50758	100	N
1073	NW_004191664.1	60368	60467	100	N
1073	NW_004191664.1	74988	75087	100	N
1073	NW_004191664.1	75981	76080	100	N
1074	NW_004191663.1	2050	2149	100	N
1074	NW_004191663.1	6705	6804	100	N
1074	NW_004191663.1	13929	14028	100	N
1074	NW_004191663.1	15096	15195	100	N
1078	NW_004191659.1	3686	3785	100	N
1078	NW_004191659.1	5487	5586	100	N
1078	NW_004191659.1	6683	6782	100	N
1078	NW_004191659.1	7970	8069	100	N
1078	NW_004191659.1	10513	10612	100	N
1079	NW_004191658.1	3756	3855	100	N
1080	NW_004191657.1	1407	1506	100	N
1080	NW_004191657.1	3537	3636	100	N
1081	NW_004191656.1	3776	3875	100	N
1081	NW_004191656.1	5445	5544	100	N
1081	NW_004191656.1	7717	7816	100	N
1081	NW_004191656.1	9459	9558	100	N
1081	NW_004191656.1	17281	17380	100	N
1081	NW_004191656.1	22989	23088	100	N
1081	NW_004191656.1	25352	25451	100	N
1081	NW_004191656.1	27230	27329	100	N
1081	NW_004191656.1	35536	35635	100	N
1081	NW_004191656.1	38057	38156	100	N
1081	NW_004191656.1	51970	52069	100	N
1081	NW_004191656.1	53580	53679	100	N
1081	NW_004191656.1	56370	56469	100	N
1081	NW_004191656.1	62999	63098	100	N
1081	NW_004191656.1	76123	76222	100	N
1082	NW_004191655.1	11929	12028	100	N
1082	NW_004191655.1	13180	13279	100	N
1082	NW_004191655.1	16701	16800	100	N
1083	NW_004191654.1	3586	3685	100	N
1083	NW_004191654.1	10318	10417	100	N
1083	NW_004191654.1	26192	26291	100	N
1083	NW_004191654.1	47670	47769	100	N
1083	NW_004191654.1	62908	63007	100	N
1091	NW_004191646.1	1844	1943	100	N
1091	NW_004191646.1	3258	3357	100	N
1091	NW_004191646.1	8187	8286	100	N
1091	NW_004191646.1	12067	12166	100	N
1091	NW_004191646.1	19458	19557	100	N
1091	NW_004191646.1	21887	21986	100	N
1091	NW_004191646.1	32579	32678	100	N
1091	NW_004191646.1	33726	33825	100	N
1091	NW_004191646.1	43650	43749	100	N
1091	NW_004191646.1	45094	45193	100	N
1091	NW_004191646.1	46615	46714	100	N
1091	NW_004191646.1	49274	49373	100	N
1091	NW_004191646.1	61339	61438	100	N
1091	NW_004191646.1	70564	70663	100	N
1091	NW_004191646.1	84760	84859	100	N
1091	NW_004191646.1	105624	105723	100	N
1091	NW_004191646.1	110020	110119	100	N
1091	NW_004191646.1	112960	113059	100	N
1091	NW_004191646.1	118788	118887	100	N
1091	NW_004191646.1	146643	146742	100	N
1091	NW_004191646.1	149554	149653	100	N
1091	NW_004191646.1	151546	151645	100	N
1091	NW_004191646.1	155865	155964	100	N
1091	NW_004191646.1	156836	156935	100	N
1091	NW_004191646.1	157986	158085	100	N
1093	NW_004191644.1	22433	22532	100	N
1093	NW_004191644.1	32287	32386	100	N
1098	NW_004191639.1	2779	2878	100	N
1098	NW_004191639.1	4362	4461	100	N
1101	NW_004191636.1	1558	1657	100	N
1101	NW_004191636.1	29061	29160	100	N
1101	NW_004191636.1	35580	35679	100	N
1101	NW_004191636.1	43277	43376	100	N
1101	NW_004191636.1	71040	71139	100	N
1101	NW_004191636.1	101726	101825	100	N
1101	NW_004191636.1	104839	104938	100	N
1101	NW_004191636.1	121613	121712	100	N
1101	NW_004191636.1	125724	125823	100	N
1101	NW_004191636.1	132251	132350	100	N
1101	NW_004191636.1	143223	143322	100	N
1103	NW_004191634.1	2403	2502	100	N
1103	NW_004191634.1	18030	18129	100	N
1103	NW_004191634.1	19237	19336	100	N
1103	NW_004191634.1	21422	21521	100	N
1103	NW_004191634.1	24586	24685	100	N
1103	NW_004191634.1	33373	33472	100	N
1103	NW_004191634.1	45205	45304	100	N
1103	NW_004191634.1	48084	48183	100	N
1103	NW_004191634.1	50282	50381	100	N
1103	NW_004191634.1	52931	53030	100	N
1103	NW_004191634.1	76961	77060	100	N
1103	NW_004191634.1	82681	82780	100	N
1103	NW_004191634.1	90599	90698	100	N
1103	NW_004191634.1	94376	94475	100	N
1113	NW_004191624.1	1321	1420	100	N
1113	NW_004191624.1	9222	9321	100	N
1113	NW_004191624.1	14769	14868	100	N
1113	NW_004191624.1	18382	18481	100	N
1113	NW_004191624.1	25394	25493	100	N
1113	NW_004191624.1	26455	26554	100	N
1113	NW_004191624.1	33849	33948	100	N
1113	NW_004191624.1	38544	38643	100	N
1113	NW_004191624.1	39552	39651	100	N
1115	NW_004191622.1	1693	1792	100	N
1115	NW_004191622.1	3179	3278	100	N
1115	NW_004191622.1	6034	6133	100	N
1115	NW_004191622.1	9387	9486	100	N
1115	NW_004191622.1	16267	16366	100	N
1115	NW_004191622.1	32842	32941	100	N
1115	NW_004191622.1	36326	36425	100	N
1115	NW_004191622.1	41510	41609	100	N
1115	NW_004191622.1	53138	53237	100	N
1115	NW_004191622.1	68370	68469	100	N
1115	NW_004191622.1	105565	105664	100	N
1115	NW_004191622.1	106734	106833	100	N
1115	NW_004191622.1	136826	136925	100	N
1115	NW_004191622.1	158154	158253	100	N
1115	NW_004191622.1	165599	165698	100	N
1115	NW_004191622.1	175040	175139	100	N
1115	NW_004191622.1	181856	181955	100	N
1115	NW_004191622.1	182986	183085	100	N
1115	NW_004191622.1	188753	188852	100	N
1115	NW_004191622.1	216942	217041	100	N
1115	NW_004191622.1	238922	239021	100	N
1115	NW_004191622.1	257784	257883	100	N
1115	NW_004191622.1	281784	281883	100	N
1115	NW_004191622.1	299106	299205	100	N
1115	NW_004191622.1	301427	301526	100	N
1115	NW_004191622.1	308481	308580	100	N
1115	NW_004191622.1	312047	312146	100	N
1115	NW_004191622.1	320819	320918	100	N
1115	NW_004191622.1	324380	324479	100	N
1116	NW_004191621.1	1802	1901	100	N
1116	NW_004191621.1	5028	5127	100	N
1116	NW_004191621.1	9815	9914	100	N
1116	NW_004191621.1	13165	13264	100	N
1116	NW_004191621.1	15497	15596	100	N
1116	NW_004191621.1	20544	20643	100	N
1116	NW_004191621.1	22471	22570	100	N
1116	NW_004191621.1	29817	29916	100	N
1119	NW_004191618.1	2530	2629	100	N
1119	NW_004191618.1	4675	4774	100	N
1119	NW_004191618.1	6015	6114	100	N
1120	NW_004191617.1	3633	3732	100	N
1122	NW_004191615.1	1413	1512	100	N
1123	NW_004191614.1	1603	1702	100	N
1123	NW_004191614.1	4014	4113	100	N
1123	NW_004191614.1	5515	5614	100	N
1126	NW_004191611.1	1599	1698	100	N
1126	NW_004191611.1	4552	4651	100	N
1127	NW_004191610.1	10496	10595	100	N
1127	NW_004191610.1	16520	16619	100	N
1129	NW_004191608.1	1023	1122	100	N
1129	NW_004191608.1	3790	3889	100	N
1129	NW_004191608.1	6490	6589	100	N
1129	NW_004191608.1	9691	9790	100	N
1129	NW_004191608.1	21418	21517	100	N
1129	NW_004191608.1	24313	24412	100	N
1129	NW_004191608.1	47851	47950	100	N
1129	NW_004191608.1	50135	50234	100	N
1129	NW_004191608.1	57736	57835	100	N
1132	NW_004191605.1	1345	1444	100	N
1134	NW_004191603.1	2700	2799	100	N
1135	NW_004191602.1	1370	1469	100	N
1135	NW_004191602.1	4273	4372	100	N
1135	NW_004191602.1	18223	18322	100	N
1135	NW_004191602.1	25421	25520	100	N
1135	NW_004191602.1	33174	33273	100	N
1135	NW_004191602.1	35732	35831	100	N
1136	NW_004191601.1	7817	7916	100	N
1136	NW_004191601.1	9917	10016	100	N
1136	NW_004191601.1	14763	14862	100	N
1136	NW_004191601.1	16948	17047	100	N
1136	NW_004191601.1	32364	32463	100	N
1136	NW_004191601.1	54788	54887	100	N
1136	NW_004191601.1	62069	62168	100	N
1136	NW_004191601.1	64658	64757	100	N
1136	NW_004191601.1	72481	72580	100	N
1136	NW_004191601.1	81039	81138	100	N
1136	NW_004191601.1	84523	84622	100	N
1136	NW_004191601.1	99637	99736	100	N
1136	NW_004191601.1	120573	120672	100	N
1136	NW_004191601.1	124963	125062	100	N
1136	NW_004191601.1	159663	159762	100	N
1136	NW_004191601.1	170333	170432	100	N
1137	NW_004191600.1	1137	1236	100	N
1141	NW_004191596.1	2407	2506	100	N
1141	NW_004191596.1	5776	5875	100	N
1141	NW_004191596.1	9312	9411	100	N
1141	NW_004191596.1	13282	13381	100	N
1141	NW_004191596.1	21439	21538	100	N
1141	NW_004191596.1	23052	23151	100	N
1141	NW_004191596.1	25994	26093	100	N
1141	NW_004191596.1	27475	27574	100	N
1141	NW_004191596.1	62450	62549	100	N
1141	NW_004191596.1	64787	64886	100	N
1141	NW_004191596.1	67768	67867	100	N
1141	NW_004191596.1	69618	69717	100	N
1141	NW_004191596.1	72610	72709	100	N
1141	NW_004191596.1	97221	97320	100	N
1142	NW_004191595.1	2928	3027	100	N
1142	NW_004191595.1	8815	8914	100	N
1142	NW_004191595.1	13624	13723	100	N
1142	NW_004191595.1	14871	14970	100	N
1142	NW_004191595.1	16990	17089	100	N
1142	NW_004191595.1	23945	24044	100	N
1142	NW_004191595.1	27431	27530	100	N
1142	NW_004191595.1	29861	29960	100	N
1142	NW_004191595.1	32648	32747	100	N
1142	NW_004191595.1	47227	47326	100	N
1142	NW_004191595.1	49180	49279	100	N
1142	NW_004191595.1	53654	53753	100	N
1142	NW_004191595.1	56350	56449	100	N
1142	NW_004191595.1	59195	59294	100	N
1142	NW_004191595.1	61720	61819	100	N
1142	NW_004191595.1	67498	67597	100	N
1143	NW_004191594.1	2178	2277	100	N
1143	NW_004191594.1	3550	3649	100	N
1143	NW_004191594.1	11701	11800	100	N
1143	NW_004191594.1	14411	14510	100	N
1143	NW_004191594.1	17314	17413	100	N
1143	NW_004191594.1	22817	22916	100	N
1143	NW_004191594.1	24573	24672	100	N
1143	NW_004191594.1	31022	31121	100	N
1143	NW_004191594.1	34654	34753	100	N
1143	NW_004191594.1	40830	40929	100	N
1143	NW_004191594.1	45161	45260	100	N
1143	NW_004191594.1	47818	47917	100	N
1143	NW_004191594.1	57176	57275	100	N
1143	NW_004191594.1	59268	59367	100	N
1143	NW_004191594.1	74275	74374	100	N
1143	NW_004191594.1	77959	78058	100	N
1143	NW_004191594.1	81476	81575	100	N
1143	NW_004191594.1	82745	82844	100	N
1143	NW_004191594.1	93321	93420	100	N
1143	NW_004191594.1	95561	95660	100	N
1143	NW_004191594.1	99409	99508	100	N
1143	NW_004191594.1	107758	107857	100	N
1143	NW_004191594.1	116192	116291	100	N
1143	NW_004191594.1	119289	119388	100	N
1143	NW_004191594.1	130061	130160	100	N
1143	NW_004191594.1	154001	154100	100	N
1143	NW_004191594.1	159605	159704	100	N
1143	NW_004191594.1	183491	183590	100	N
1143	NW_004191594.1	185675	185774	100	N
1143	NW_004191594.1	198570	198669	100	N
1143	NW_004191594.1	211461	211560	100	N
1143	NW_004191594.1	214666	214765	100	N
1143	NW_004191594.1	216323	216422	100	N
1143	NW_004191594.1	221127	221226	100	N
1143	NW_004191594.1	224806	224905	100	N
1143	NW_004191594.1	237693	237792	100	N
1143	NW_004191594.1	240094	240193	100	N
1143	NW_004191594.1	246098	246197	100	N
1143	NW_004191594.1	269531	269630	100	N
1143	NW_004191594.1	272484	272583	100	N
1143	NW_004191594.1	274371	274470	100	N
1143	NW_004191594.1	290248	290347	100	N
1143	NW_004191594.1	302590	302689	100	N
1143	NW_004191594.1	313881	313980	100	N
1143	NW_004191594.1	319875	319974	100	N
1143	NW_004191594.1	321960	322059	100	N
1143	NW_004191594.1	329426	329525	100	N
