window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
1356,150.512995000,1.776013508,1.705958982,1.836788237
1357,150.516067000,1.430156576,1.252648027,1.509972317
1358,150.519139000,1.431735709,1.418307400,1.454665954
1359,150.522211000,1.660437147,1.610646531,1.740405679
1360,150.525283000,1.652419100,1.627051800,1.673542033
1361,150.528355000,1.614711314,1.558315724,1.642383213
1362,150.531427000,1.491378151,1.395623212,1.528717587
1363,150.534499000,1.729757652,1.680339441,1.774813051
1364,150.537571000,1.752634133,1.688631197,1.789955060
1365,150.540643000,1.628653447,1.612457488,1.658388843
1366,150.543715000,1.645337100,1.551306245,1.679948951
1367,150.546787000,1.785409292,1.508092036,1.847890009
1368,150.549859000,1.875222564,1.834928731,1.887295683
1369,150.552931000,1.060107289,1.425667182,1.156861375
1370,150.556003000,1.114122053,1.158269405,1.165553177
1371,150.559075000,1.781626503,1.702042739,1.810061266
1372,150.562147000,1.034531737,1.507874797,1.114281595
1373,150.565219000,1.456783193,1.551844418,1.563103363
1374,150.568291000,1.456534644,1.644242908,1.663908894
1375,150.571363000,1.661516733,1.626407323,1.705530321
1376,150.574435000,1.560282747,1.619450743,1.593669767
1377,150.577507000,1.259098021,1.531187169,1.597445299
1378,150.580579000,1.292771791,1.231420688,1.421154792
1379,150.583651000,1.459639976,1.472982240,1.533947783
1380,150.586723000,1.304111083,1.256320409,1.342114185
1381,150.589795000,1.562019716,1.439785625,1.623376521
1382,150.592867000,1.636119460,1.631789518,1.685609718
1383,150.595939000,1.594785700,1.533041328,1.627072776
1384,150.599011000,1.715482667,1.762654861,1.803731720
1385,150.602083000,1.268279617,1.212561101,1.324621434
1386,150.605155000,1.285829149,1.226736563,1.350351550
1387,150.608227000,1.057609739,1.039558865,1.133901432
1388,150.611299000,1.731199443,1.673853954,1.762135680
1389,150.614371000,1.726309578,1.634705101,1.744122942
1390,150.617443000,1.526426186,1.474239575,1.568492328
1391,150.620515000,1.572553282,1.542166121,1.609191746
1392,150.623587000,1.344100085,1.248283468,1.403345898
1393,150.626659000,1.476215055,1.420030616,1.528642620
1394,150.629731000,1.357408027,1.329207538,1.402727783
1395,150.632803000,1.402277519,1.341447957,1.478401969
1396,150.635875000,1.315769628,1.343857293,1.372726753
1397,150.638947000,1.584243601,1.506137175,1.645538121
1398,150.642019000,1.255947759,1.269732391,1.329499354
1399,150.645091000,1.426130320,1.433779319,1.519829780
1400,150.648163000,1.286282293,1.330217173,1.400234307
1401,150.651235000,1.380260877,1.307902208,1.445289205
1402,150.654307000,1.372809748,1.294521945,1.433129802
1403,150.657379000,1.234879928,1.155287702,1.280720465
1404,150.660451000,1.228323266,1.171754961,1.321652507
1405,150.663523000,1.341201052,1.265129312,1.387561721
1406,150.666595000,1.399513627,1.263887130,1.508320798
1407,150.669667000,1.490418213,1.425469235,1.540763835
1408,150.672739000,1.344731944,1.248367410,1.397984060
1409,150.675811000,1.177132413,1.084192035,1.251155116
1410,150.678883000,1.013101784,0.897037808,1.094136268
1411,150.681955000,1.102243990,1.036307884,1.177490155
1412,150.685027000,1.238413361,1.481655642,1.373896639
1413,150.688099000,1.321315512,1.256884780,1.384683748
1414,150.691171000,1.365839109,1.412890059,1.447013870
1415,150.694243000,1.386699711,1.342243932,1.452403660
1416,150.697315000,1.731568754,1.697433574,1.785890544
1417,150.700387000,1.566811055,1.685128296,1.672752922
1418,150.703459000,1.544555495,1.500983085,1.599378546
1419,150.706531000,1.288097098,1.228786649,1.311339753
1420,150.709603000,1.568714201,1.499843660,1.586736843
1421,150.712675000,1.650435721,1.629226329,1.706058567
1422,150.715747000,1.422524961,1.314067607,1.485751137
1423,150.718819000,1.679488567,1.638659173,1.695063636
1424,150.721891000,1.464957232,1.399093504,1.510463474
1425,150.724963000,1.463479718,1.421084126,1.509801395
1426,150.728035000,1.532844380,1.434284985,1.571121539
1427,150.731107000,1.641513623,1.587218376,1.676281502
1428,150.734179000,1.633349543,1.588530660,1.676928038
1429,150.737251000,1.585080380,1.533153956,1.620039361
1430,150.740323000,1.684157883,1.595819354,1.731939644
1431,150.743395000,1.645538478,1.690562442,1.627530237
1432,150.746467000,1.679760764,1.631722316,1.694779692
1433,150.749539000,1.391787599,1.364503918,1.449218974
1434,150.752611000,1.118333799,1.069275049,1.186530794
1435,150.755683000,1.367386587,1.199193222,1.528888727
1436,150.758755000,1.571252803,1.582804860,1.603679004
1437,150.761827000,1.422009391,1.408936324,1.504253233
1438,150.764899000,1.740724258,1.743724599,1.803573626
1439,150.767971000,1.796653539,1.748681506,1.819565882
1440,150.771043000,1.905942758,1.852603475,1.909071287
1441,150.774115000,1.789957747,1.718504265,1.812957933
1442,150.777187000,1.624535729,1.517879389,1.658955152
1443,150.780259000,1.526496937,1.476596983,1.577074441
1444,150.783331000,1.681499295,1.645146390,1.689438358
1445,150.786403000,1.458923700,1.444438876,1.536096854
1446,150.789475000,0.971439866,1.318231539,1.225328209
1447,150.792547000,1.479956339,1.454206588,1.512122869
1448,150.795619000,1.503735006,1.488074270,1.546856374
1449,150.798691000,1.711081023,1.645400415,1.734663084
1450,150.801763000,1.681775089,1.642532783,1.705269724
1451,150.804835000,1.872077366,1.866305431,1.914759914
1452,150.807907000,1.285671271,1.242706473,1.315714608
1453,150.810979000,0.997178524,1.652976876,1.263772946
1454,150.814051000,1.391272940,1.607965626,1.487424880
1455,150.817123000,1.830914408,1.812554657,1.875641803
1456,150.820195000,1.797559651,1.765903515,1.800195018
1457,150.823267000,1.724508405,1.696003546,1.729863087
1458,150.826339000,1.741715839,1.692503994,1.757083426
1459,150.829411000,1.622926178,1.561871340,1.656544939
1460,150.832483000,1.526992889,1.567571963,1.640595401
1461,150.835555000,1.499425907,1.834745233,1.640089914
1462,150.838627000,1.609012971,1.423927903,1.663422992
1463,150.841699000,1.747222225,1.703795269,1.767687867
1464,150.844771000,1.714359884,1.675838913,1.734804188
1465,150.847843000,1.829368934,1.787397822,1.851084312
1466,150.850915000,1.666094437,1.617381943,1.714051604
1467,150.853987000,0.867966851,1.492963041,1.211611681
1468,150.857059000,1.827129076,1.764856907,1.791933149
1469,150.860131000,1.901152889,1.884518147,1.920043528
1470,150.863203000,1.612356896,1.550302093,1.656507969
1471,150.866275000,1.063129902,1.238515104,1.148792863
1472,150.869347000,1.599868347,1.691001286,1.764051025
1473,150.872419000,1.534585314,1.468881939,1.574233686
1474,150.875491000,1.489755332,1.472347828,1.565873372
1475,150.878563000,1.757646531,1.769551804,1.775467674
1476,150.881635000,1.844374905,1.792440534,1.854341755
1477,150.884707000,1.427440256,1.308060403,1.489764571
1478,150.887779000,1.649854898,1.413959771,1.741777807
1479,150.890851000,1.553123648,1.505819220,1.566309561
1480,150.893923000,1.765198876,1.712495891,1.769773299
1481,150.896995000,1.488651829,1.438137048,1.537461303
1482,150.900067000,1.600656507,1.689246332,1.652738755
1483,150.903139000,1.805325409,1.736802657,1.855491857
1484,150.906211000,1.548738395,1.493924191,1.564524020
1485,150.909283000,1.261277335,1.137586882,1.370882109
1486,150.912355000,1.683107962,1.611175383,1.739573151
1487,150.915427000,1.604300708,1.590999340,1.668723680
1488,150.918499000,1.668604801,1.633441682,1.689867929
1489,150.921571000,1.816707539,1.783931479,1.829970817
1490,150.924643000,1.675125601,1.602661939,1.700178372
1491,150.927715000,1.564263205,1.459145089,1.632080411
1492,150.930787000,1.698552785,1.627053728,1.784665729
1493,150.933859000,1.656039760,1.599209438,1.698845118
1494,150.936931000,1.621629626,1.550957538,1.651818978
1495,150.940003000,1.359441144,1.310862238,1.400016596
1496,150.943075000,1.744739850,1.708315605,1.788419788
1497,150.946147000,1.634734660,1.623568100,1.688187828
1498,150.949219000,1.290974736,1.609126369,1.500925943
1499,150.952291000,1.380848608,1.680355007,1.522717843
1500,150.955363000,1.684355214,1.635691981,1.698129455
1501,150.958435000,1.866412123,1.824977597,1.885997216
1502,150.961507000,1.565334638,1.527147683,1.547636310
1503,150.964579000,1.560154433,1.545078146,1.625404497
1504,150.967651000,1.529986096,1.483324399,1.598521948
1505,150.970723000,1.595370966,1.532654919,1.629461348
1506,150.973795000,1.721543789,1.646928648,1.754829576
1507,150.976867000,1.314942352,1.048713233,1.463436857
1508,150.979939000,1.446045876,1.245067569,1.573493784
1509,150.983011000,1.590416754,1.817792036,1.771770373
1510,150.986083000,1.472346808,1.748264864,1.777339856
1511,150.989155000,0.812786326,1.340880667,1.033933019
1512,150.992227000,1.203699139,1.102833028,1.368171260
1513,150.995299000,1.448080629,1.349413753,1.562747399
1514,150.998371000,1.538991826,1.466193459,1.618995088
1515,151.001443000,1.519100065,1.485731882,1.558794665
1516,151.004515000,1.520871604,1.481602687,1.574872707
1517,151.007587000,1.977392673,1.896757007,1.987958272
1518,151.010659000,1.379211659,1.318727732,1.430017049
1519,151.013731000,1.560441012,1.521311117,1.603333895
1520,151.016803000,1.381895986,1.523535530,1.487910549
1521,151.019875000,1.654987077,1.683106360,1.693012744
1522,151.022947000,1.888963342,1.806473633,1.897966246
1523,151.026019000,1.823972831,1.843194803,1.828482707
1524,151.029091000,1.797659213,1.731023230,1.805556034
1525,151.032163000,1.824613214,1.801335802,1.841021816
1526,151.035235000,1.707854877,1.768025572,1.746258085
1527,151.038307000,1.720714666,1.689236686,1.748461227
1528,151.041379000,1.817060515,1.757140477,1.821384127
1529,151.044451000,1.784395427,1.761446794,1.830580453
1530,151.047523000,1.586712686,1.454101463,1.650277292
1531,151.050595000,1.458080754,1.367604549,1.509952620
1532,151.053667000,1.885270665,1.870287259,1.846266637
1533,151.056739000,1.870788614,1.851051172,1.906023145
1534,151.059811000,1.795336460,1.794603119,1.818772813
1535,151.062883000,1.426699882,1.408029363,1.448648550
1536,151.065955000,1.090215546,1.115918538,1.154511337
1537,151.069027000,1.773195808,1.786041175,1.794370202
1538,151.072099000,1.882868767,1.842245777,1.894421339
1539,151.075171000,1.706777508,1.632920677,1.741113611
1540,151.078243000,1.866530056,1.871669213,1.884162262
1541,151.081315000,1.887812316,1.881318967,1.903048913
1542,151.084387000,1.623229182,1.643200703,1.677042842
1543,151.087459000,1.428043365,1.766277959,1.552882547
1544,151.090531000,1.120797474,1.203013388,1.334504845
1545,151.093603000,1.316772292,1.229133070,1.436640993
1546,151.096675000,1.668943843,1.658307459,1.701309105
1547,151.099747000,1.722327555,1.640854448,1.759286498
1548,151.102819000,1.694596345,1.673449283,1.748712396
1549,151.105891000,1.715175296,1.651806651,1.762778660
1550,151.108963000,1.204667495,1.536925409,1.285397716
1551,151.112035000,0.217735245,0.604139351,0.293413090
1552,151.115107000,0.690807603,0.976354203,0.764787053
1553,151.118179000,1.799916704,1.693158259,1.845840971
1554,151.121251000,1.656642129,1.610276220,1.686053902
1555,151.124323000,1.042021746,1.671498170,1.119850490
1556,151.127395000,1.935299714,1.884433985,1.940947294
1557,151.130467000,1.768536218,1.806529194,1.793816095
1558,151.133539000,1.785186807,1.689426372,1.822143386
1559,151.136611000,1.745193084,1.619007021,1.780890415
1560,151.139683000,1.899541616,1.878356814,1.899748802
1561,151.142755000,1.690912669,1.637556608,1.724620307
1562,151.145827000,1.551994741,1.679698857,1.637715245
1563,151.148899000,1.222643311,1.374930625,1.318914992
1564,151.151971000,1.640797839,1.634462861,1.707975363
1565,151.155043000,1.821206023,1.797003180,1.823610306
1566,151.158115000,1.900109380,1.858938982,1.910701513
1567,151.161187000,1.813107148,1.761374856,1.820438311
1568,151.164259000,1.876433889,1.869763772,1.888878308
1569,151.167331000,1.783568616,1.725581430,1.791716645
1570,151.170403000,1.772340109,1.754866665,1.781404987
1571,151.173475000,1.838110139,1.776789159,1.849960287
1572,151.176547000,1.780928204,1.698219448,1.850535731
1573,151.179619000,1.758574660,1.730814964,1.768574566
1574,151.182691000,1.846116096,1.789494631,1.860575363
1575,151.185763000,1.826283192,1.806590716,1.843785405
1576,151.188835000,1.563596189,1.543233708,1.569003594
1577,151.191907000,0.563381165,0.693768339,0.641489192
1578,151.194979000,0.723628712,1.088332416,0.850763192
1579,151.198051000,1.900718878,1.885073225,1.931288560
1580,151.201123000,1.673564690,1.643841525,1.722426439
1581,151.204195000,1.803380847,1.777702729,1.829399904
1582,151.207267000,1.782932838,1.712320082,1.809984803
1583,151.210339000,1.786850338,1.739532498,1.807515348
1584,151.213411000,1.532505309,1.474806829,1.563313092
1585,151.216483000,1.710361689,1.660316827,1.739205629
1586,151.219555000,1.914577484,1.891189575,1.919038296
1587,151.222627000,1.921192090,1.872251511,1.930331230
1588,151.225699000,1.922793627,1.907295783,1.926586787
1589,151.228771000,1.844206293,1.703177601,1.876742601
1590,151.231843000,1.703883111,1.251911784,1.749025161
1591,151.234915000,1.742974152,1.479168117,1.826323181
1592,151.237987000,1.903471410,1.879303277,1.921002467
1593,151.241059000,1.708872842,1.731432199,1.803674459
1594,151.244131000,1.907405297,1.858534435,1.942420642
1595,151.247203000,1.938131015,1.815084020,1.943653266
1596,151.250275000,1.904193401,1.823664904,1.910827080
1597,151.253347000,1.927126884,1.898604870,1.930689494
1598,151.256419000,1.943479379,1.907213529,1.952596347
1599,151.259491000,1.917221864,1.853348136,1.927373727
1600,151.262563000,1.850417957,1.803911105,1.859601746
1601,151.265635000,1.946969906,1.921525160,1.906661193
1602,151.268707000,1.900558710,1.899491549,1.944653829
1603,151.271779000,1.952384631,1.895307700,1.957916339
1604,151.274851000,1.905135751,1.820612490,1.916152110
1605,151.277923000,1.764689411,1.770735810,1.816503073
1606,151.280995000,1.941890796,1.863000790,1.947539727
1607,151.284067000,1.829281737,1.744691268,1.845149870
1608,151.287139000,1.913211167,1.851467848,1.927320818
1609,151.290211000,1.952966849,1.890892069,1.960720380
1610,151.293283000,1.859118164,1.798157245,1.872499814
1611,151.296355000,1.608918895,1.558847825,1.650174064
1612,151.299427000,1.931546410,1.908444544,1.922464271
1613,151.302499000,1.666248858,1.629449661,1.684758221
1614,151.305571000,1.809845552,1.757987474,1.840571617
1615,151.308643000,1.949289560,1.891021172,1.951954921
1616,151.311715000,1.770234088,1.872388204,1.811238319
1617,151.314787000,1.874639332,1.828287989,1.886851152
1618,151.317859000,1.800776169,1.753589625,1.807705015
1619,151.320931000,1.931613406,1.885547082,1.937015772
1620,151.324003000,1.850528777,1.803712711,1.863677601
1621,151.327075000,1.704480354,1.855596642,1.776506106
1622,151.330147000,0.792425728,1.555157190,0.938448677
1623,151.333219000,1.143662333,1.224797574,1.284281125
1624,151.336291000,1.308761146,1.611926739,1.497113829
1625,151.339363000,1.739398907,1.790782804,1.792029500
1626,151.342435000,1.880710294,1.835014294,1.894826531
1627,151.345507000,1.388969903,1.447561243,1.403736047
1628,151.348579000,1.324284514,1.358591401,1.383696785
1629,151.351651000,1.910713275,1.872942428,1.918431759
1630,151.354723000,1.764795323,1.725025273,1.776172703
1631,151.357795000,1.924712578,1.890612125,1.929163694
1632,151.360867000,1.936335484,1.909813484,1.939765612
1633,151.363939000,1.773252075,1.883498251,1.791891754
1634,151.367011000,1.843344415,1.843273779,1.846733163
1635,151.370083000,1.820530335,1.771924421,1.835637679
1636,151.373155000,1.854437287,1.754594068,1.878323595
1637,151.376227000,1.755021609,1.741450995,1.807888279
1638,151.379299000,1.901784817,1.889231245,1.906132460
1639,151.382371000,1.846705596,1.855476300,1.894133627
1640,151.385443000,1.729246157,1.749999247,1.743196778
